,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,resolvedAddress,address,timezone,tzoffset,severerisk
53,2024-02-23,1708642800,15.4,7.7,11.5,15.4,5.6,11.0,2.0,55.2,1.562,100.0,4.17,['rain'],0.0,0.0,52.2,30.2,257.8,1004.9,36.6,13.5,140.1,12.2,7.0,07:36:14,1708670174,18:34:26,1708709666,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
54,2024-02-24,1708729200,14.1,5.2,8.9,14.1,3.1,7.9,1.5,61.7,0.0,0.0,0.0,,0.0,0.0,36.0,21.4,308.9,1008.1,42.1,14.6,126.4,10.9,7.0,07:34:45,1708756485,18:35:38,1708796138,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
55,2024-02-25,1708815600,13.7,4.1,9.9,13.7,2.0,9.5,4.6,70.6,1.553,100.0,4.17,['rain'],0.0,0.0,51.5,30.2,258.7,1008.1,57.0,13.5,96.7,8.5,5.0,07:33:15,1708842795,18:36:50,1708882610,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
56,2024-02-26,1708902000,16.4,9.8,13.2,16.4,8.2,13.1,5.6,61.2,0.0,0.0,0.0,,0.0,0.0,38.9,20.4,269.1,999.4,43.7,13.3,114.3,9.9,5.0,07:31:45,1708929105,18:38:02,1708969082,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
57,2024-02-27,1708988400,18.2,6.9,11.8,18.2,4.9,11.1,3.0,57.1,0.244,100.0,4.17,['rain'],0.0,0.0,42.5,26.2,293.9,1006.2,42.2,14.6,151.0,13.1,6.0,07:30:13,1709015413,18:39:13,1709055553,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
58,2024-02-28,1709074800,16.2,7.8,11.8,16.2,6.0,11.5,0.5,46.1,0.0,0.0,0.0,,0.0,0.0,38.9,19.7,273.3,1014.1,42.1,14.6,115.3,9.9,7.0,07:28:41,1709101721,18:40:24,1709142024,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'LEGE', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
59,2024-02-29,1709161200,17.3,4.9,11.2,17.3,2.2,10.4,2.0,54.8,0.0,0.0,0.0,,0.0,0.0,42.5,17.6,262.0,1012.7,27.0,14.5,160.9,14.0,6.0,07:27:08,1709188028,18:41:35,1709228495,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
60,2024-03-01,1709247600,18.2,7.8,12.4,18.2,5.7,11.8,3.0,56.0,0.892,100.0,8.33,['rain'],0.0,0.0,44.6,19.5,280.8,1009.9,30.6,14.3,156.7,13.7,6.0,07:25:34,1709274334,18:42:45,1709314965,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LEBL', 'D1298', 'LEGE', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
61,2024-03-02,1709334000,16.7,6.8,12.6,16.7,6.8,12.5,4.5,58.0,0.0,0.0,0.0,,0.0,0.0,52.2,25.8,230.3,1004.6,30.9,13.3,127.0,11.0,6.0,07:23:59,1709360639,18:43:55,1709401435,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
62,2024-03-03,1709420400,14.2,5.3,10.3,14.2,1.7,9.1,2.9,62.1,0.948,100.0,4.17,['rain'],0.0,0.0,63.0,41.1,271.8,1000.1,53.1,13.9,114.5,9.9,7.0,07:22:24,1709446944,18:45:05,1709487905,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
63,2024-03-04,1709506800,15.4,4.2,10.7,15.4,1.6,9.7,-1.7,43.9,1.397,100.0,4.17,['rain'],0.0,0.0,38.9,23.0,277.7,1011.8,40.5,14.3,144.7,12.5,7.0,07:20:49,1709533249,18:46:14,1709574374,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
64,2024-03-05,1709593200,17.8,5.7,11.3,17.8,4.0,10.8,3.3,61.3,0.0,0.0,0.0,,0.0,0.0,29.5,24.9,299.7,1018.9,27.4,14.2,169.3,14.6,7.0,07:19:12,1709619552,18:47:24,1709660844,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
65,2024-03-06,1709679600,15.6,4.3,9.9,15.6,2.1,9.1,4.4,70.2,0.056,100.0,4.17,['rain'],0.0,0.0,33.1,19.5,240.6,1021.2,23.1,14.2,183.2,15.9,6.0,07:17:35,1709705855,18:48:33,1709747313,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
66,2024-03-07,1709766000,15.6,5.8,10.5,15.6,3.6,9.8,6.2,75.6,0.0,0.0,0.0,,0.0,0.0,31.3,17.7,82.2,1015.1,63.5,13.2,124.7,10.8,5.0,07:15:58,1709792158,18:49:41,1709833781,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'LEGE', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
67,2024-03-08,1709852400,15.8,9.1,12.3,15.8,8.8,12.3,7.3,72.6,1.365,100.0,4.17,['rain'],0.0,0.0,52.6,24.3,230.7,1005.1,63.8,12.5,202.0,17.5,8.0,07:14:20,1709878460,18:50:50,1709920250,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
68,2024-03-09,1709938800,13.4,7.6,10.3,13.4,6.0,9.6,8.1,86.6,3.065,100.0,8.33,['rain'],0.0,0.0,69.5,33.4,222.7,998.0,77.6,8.9,24.0,2.0,1.0,07:12:42,1709964762,18:51:58,1710006718,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
69,2024-03-10,1710025200,14.6,6.1,10.1,14.6,3.3,9.3,4.7,70.3,17.157,100.0,4.17,['rain'],0.0,0.0,45.7,24.7,255.9,998.0,41.1,14.3,117.6,10.0,6.0,07:11:03,1710051063,18:53:06,1710093186,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
70,2024-03-11,1710111600,18.2,7.8,12.2,18.2,5.6,11.7,4.1,59.0,0.0,0.0,0.0,,0.0,0.0,44.6,25.3,297.8,1009.7,34.3,14.6,203.0,17.5,8.0,07:09:23,1710137363,18:54:13,1710179653,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
71,2024-03-12,1710198000,15.0,6.6,10.8,15.0,4.3,10.0,5.1,68.6,0.0,0.0,0.0,,0.0,0.0,40.7,15.7,164.4,1020.6,26.1,14.3,200.1,17.1,8.0,07:07:44,1710223664,18:55:21,1710266121,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
72,2024-03-13,1710284400,18.1,5.3,11.5,18.1,4.0,10.9,6.0,70.5,0.0,0.0,0.0,,0.0,0.0,40.3,24.1,241.6,1018.5,6.4,13.5,199.2,17.3,7.0,07:06:04,1710309964,18:56:28,1710352588,0.1,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
73,2024-03-14,1710370800,17.8,6.1,12.1,17.8,6.1,12.1,7.5,74.5,0.0,0.0,0.0,,0.0,0.0,43.6,25.1,224.2,1017.3,25.3,13.3,198.3,17.1,7.0,07:04:24,1710396264,18:57:35,1710439055,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
74,2024-03-15,1710457200,16.8,11.4,13.9,16.8,11.4,13.9,10.6,81.3,0.047,100.0,4.17,['rain'],0.0,0.0,26.6,15.8,130.7,1019.2,39.9,9.9,176.8,15.2,7.0,07:02:43,1710482563,18:58:42,1710525522,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
75,2024-03-16,1710543600,18.9,9.3,14.1,18.9,8.2,14.0,9.8,76.4,0.074,100.0,4.17,['rain'],0.0,0.0,41.8,16.9,208.5,1023.7,27.8,11.8,188.1,16.1,7.0,07:01:03,1710568863,18:59:49,1710611989,0.2,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
76,2024-03-17,1710630000,19.6,11.5,14.4,19.6,11.5,14.4,10.9,80.4,0.0,0.0,0.0,,0.0,0.0,28.4,24.4,186.0,1021.2,50.7,10.0,183.9,15.8,7.0,06:59:22,1710655162,19:00:55,1710698455,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
77,2024-03-18,1710716400,19.8,10.4,14.7,19.8,10.4,14.7,10.0,75.3,0.0,0.0,0.0,,0.0,0.0,24.5,15.8,149.0,1018.0,42.7,8.1,144.0,12.4,7.0,06:57:41,1710741461,19:02:01,1710784921,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
78,2024-03-19,1710802800,19.7,10.8,14.8,19.7,10.8,14.8,9.2,70.0,0.0,0.0,0.0,,0.0,0.0,33.5,16.9,127.8,1016.9,47.4,13.0,191.3,16.5,7.0,06:55:59,1710827759,19:03:08,1710871388,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
79,2024-03-20,1710889200,18.5,10.2,14.1,18.5,10.2,14.1,9.3,73.5,0.483,100.0,4.17,['rain'],0.0,0.0,33.8,17.4,78.6,1018.7,45.8,12.7,167.5,14.4,6.0,06:54:18,1710914058,19:04:14,1710957854,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
80,2024-03-21,1710975600,17.5,11.3,14.4,17.5,11.3,14.4,10.7,78.9,0.0,0.0,0.0,,0.0,0.0,31.3,17.3,80.5,1023.8,40.1,13.0,182.7,15.8,7.0,06:52:36,1711000356,19:05:19,1711044319,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
81,2024-03-22,1711062000,23.6,11.2,16.7,23.6,11.2,16.7,10.0,67.0,0.0,0.0,0.0,,0.0,0.0,37.1,19.3,216.9,1020.0,44.4,12.2,198.1,16.9,7.0,06:50:55,1711086655,19:06:25,1711130785,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
82,2024-03-23,1711148400,20.1,11.8,15.6,20.1,11.8,15.6,9.9,69.8,0.0,0.0,0.0,,0.0,0.0,45.0,20.2,168.3,1018.4,63.9,12.7,176.0,15.2,6.0,06:49:13,1711172953,19:07:31,1711217251,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
83,2024-03-24,1711234800,15.0,11.5,13.3,15.0,11.5,13.3,9.2,76.5,0.0,0.0,0.0,,0.0,0.0,31.7,15.9,152.6,1015.9,86.5,12.0,86.1,7.4,6.0,06:47:32,1711259252,19:08:36,1711303716,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
84,2024-03-25,1711321200,12.8,11.1,12.0,12.8,11.1,12.0,9.2,83.4,1.197,100.0,8.33,['rain'],0.0,0.0,25.9,10.2,87.1,1003.3,88.1,11.7,42.2,3.7,3.0,06:45:50,1711345550,19:09:42,1711390182,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
85,2024-03-26,1711407600,15.9,9.9,12.5,15.9,8.1,12.4,8.1,76.6,18.358,100.0,4.17,['rain'],0.0,0.0,45.0,24.7,275.8,990.9,82.3,9.1,103.8,9.0,7.0,06:44:09,1711431849,19:10:47,1711476647,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
86,2024-03-27,1711494000,15.5,5.8,11.3,15.5,3.1,10.5,3.9,61.7,3.806,100.0,4.17,['rain'],0.0,0.0,59.4,33.1,252.9,995.0,31.6,12.5,191.5,16.7,9.0,06:42:28,1711518148,19:11:52,1711563112,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
87,2024-03-28,1711580400,19.5,13.3,16.2,19.5,13.3,16.2,8.0,59.7,0.1,100.0,4.17,['rain'],0.0,0.0,64.8,33.1,235.3,1000.0,40.0,9.9,199.0,17.3,8.0,06:40:47,1711604447,19:12:57,1711649577,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
88,2024-03-29,1711666800,18.9,12.7,15.9,18.9,12.7,15.9,11.2,74.9,0.1,100.0,4.17,['rain'],0.0,0.0,40.3,18.2,197.3,999.5,56.7,9.4,186.3,15.9,10.0,06:39:06,1711690746,19:14:02,1711736042,0.64,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
89,2024-03-30,1711753200,15.6,10.7,13.6,15.6,10.7,13.6,7.7,68.5,2.8,100.0,16.67,['rain'],0.0,0.0,48.2,23.1,211.1,997.3,41.7,9.9,146.2,12.7,6.0,06:37:25,1711777045,19:15:07,1711822507,0.68,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
90,2024-03-31,1711839600,15.3,11.0,13.2,15.3,11.0,13.2,9.8,80.7,21.9,100.0,66.67,['rain'],0.0,0.0,59.8,28.9,207.2,997.0,71.2,9.0,71.2,6.0,4.0,07:35:44,1711863344,20:16:12,1711908972,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
91,2024-04-01,1711922400,17.6,7.6,12.7,17.6,6.3,12.3,4.7,59.4,0.3,100.0,12.5,['rain'],0.0,0.0,58.0,35.2,251.5,1007.7,19.2,10.8,187.9,16.3,9.0,07:34:04,1711949644,20:17:17,1711995437,0.75,Rain,Clear conditions throughout the day with rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', 'V7DJ5', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
92,2024-04-02,1712008800,16.6,9.3,13.2,16.6,7.6,12.9,4.8,57.1,0.0,0.0,0.0,,0.0,0.0,37.4,19.5,221.8,1017.9,46.1,11.3,217.1,18.8,8.0,07:32:24,1712035944,20:18:22,1712081902,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', 'D4982', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
93,2024-04-03,1712095200,20.0,10.1,15.2,20.0,10.1,15.2,6.8,58.4,0.0,0.0,0.0,,0.0,0.0,27.7,21.1,201.3,1017.2,30.3,14.5,227.9,19.7,9.0,07:30:44,1712122244,20:19:27,1712168367,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
94,2024-04-04,1712181600,21.5,8.7,15.3,21.5,7.0,15.1,9.3,69.0,0.0,0.0,0.0,,0.0,0.0,35.6,19.7,213.8,1018.9,33.5,13.0,245.0,21.3,8.0,07:29:05,1712208545,20:20:32,1712254832,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
95,2024-04-05,1712268000,21.8,11.5,16.0,21.8,11.5,16.0,9.2,66.0,0.0,0.0,0.0,,0.0,0.0,31.0,18.3,217.9,1019.7,56.8,13.0,163.5,14.0,6.0,07:27:25,1712294845,20:21:37,1712341297,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
96,2024-04-06,1712354400,19.9,9.3,14.9,19.9,7.9,14.8,9.6,71.0,0.0,0.0,0.0,,0.0,0.0,40.3,22.8,69.8,1019.8,74.7,11.6,156.3,13.7,6.0,07:25:47,1712381147,20:22:42,1712427762,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
97,2024-04-07,1712440800,20.4,13.3,16.5,20.4,13.3,16.5,12.0,75.3,0.0,0.0,0.0,,0.0,0.0,44.6,21.9,84.2,1016.9,60.3,11.3,127.6,11.0,6.0,07:24:09,1712467449,20:23:47,1712514227,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
98,2024-04-08,1712527200,20.9,12.9,16.5,20.9,12.9,16.5,12.8,79.6,0.0,0.0,0.0,,0.0,0.0,46.4,17.7,94.1,1010.3,47.1,10.1,147.5,12.6,6.0,07:22:31,1712553751,20:24:51,1712600691,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
99,2024-04-09,1712613600,19.0,10.6,14.4,19.0,10.6,14.4,6.0,58.3,0.029,100.0,4.17,['rain'],0.0,0.0,59.4,21.5,263.1,1019.1,43.9,14.2,233.5,20.2,9.0,07:20:54,1712640054,20:25:56,1712687156,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
100,2024-04-10,1712700000,17.1,7.2,12.6,17.1,5.2,12.1,4.9,61.9,0.445,100.0,4.17,['rain'],0.0,0.0,48.2,19.3,153.5,1026.0,20.5,14.1,260.2,22.4,8.0,07:19:17,1712726357,20:27:01,1712773621,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
101,2024-04-11,1712786400,19.3,7.6,14.6,19.3,5.4,14.4,7.2,62.9,0.0,0.0,0.0,,0.0,0.0,35.3,19.4,148.4,1028.3,7.9,15.6,247.3,21.3,8.0,07:17:41,1712812661,20:28:06,1712860086,0.09,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'C8593', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
102,2024-04-12,1712872800,22.6,9.6,16.3,22.6,8.0,16.2,7.6,58.8,0.0,0.0,0.0,,0.0,0.0,44.6,21.1,214.8,1029.8,0.6,13.6,249.0,21.4,8.0,07:16:05,1712898965,20:29:11,1712946551,0.12,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
103,2024-04-13,1712959200,25.0,11.9,18.1,25.0,11.9,18.1,6.9,49.6,0.0,0.0,0.0,,0.0,0.0,28.4,18.5,78.0,1027.0,3.3,14.5,257.6,22.3,8.0,07:14:30,1712985270,20:30:16,1713033016,0.15,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
104,2024-04-14,1713045600,27.1,10.9,19.0,26.3,10.9,18.9,6.1,46.4,0.0,0.0,0.0,,0.0,0.0,38.9,23.3,225.4,1023.8,2.4,14.5,261.4,22.6,8.0,07:12:56,1713071576,20:31:20,1713119480,0.19,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
105,2024-04-15,1713132000,22.5,12.8,17.4,22.5,12.8,17.4,8.4,56.5,0.0,0.0,0.0,,0.0,0.0,38.9,15.9,134.2,1018.5,53.5,14.2,196.4,16.9,7.0,07:11:22,1713157882,20:32:25,1713205945,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4150674,2.1074824,"41.4150674,2.1074824","41.4150674,2.1074824",Europe/Madrid,1.0,
